city,district,underground,total_meters,living_meters,kitchen_meters,rooms_count,floor,floors_count,house_material_type,finish_type,object_type,year_of_construction,price
Санкт-Петербург,Петроградский,Петроградская,153,,,3,7,11,unknown,unknown,flat,,149990000
Санкт-Петербург,Петроградский,Черная речка,153.4,,,3,2,3,unknown,unknown,flat,,177177000
Санкт-Петербург,Петроградский,Крестовский остров,148.63,,,1,6,6,unknown,unknown,flat,,297260000
Санкт-Петербург,Петроградский,Спортивная,170.21,,,3,7,8,unknown,unknown,flat,,305416314
Санкт-Петербург,Петродворцовый,Юго-Западная,23.9,,,0,3,5,unknown,unknown,flat,,5495000
Санкт-Петербург,Петродворцовый,unknown,33.2,,,1,7,9,unknown,unknown,flat,,5700000
Санкт-Петербург,Петродворцовый,Юго-Западная,22.1,,,0,1,4,unknown,unknown,flat,,5950000
Санкт-Петербург,Петродворцовый,Юго-Западная,54.6,,,2,3,4,unknown,unknown,flat,,13700000
Санкт-Петербург,Петродворцовый,Проспект Ветеранов,51.27,,,2,4,4,unknown,unknown,flat,,14200000
Санкт-Петербург,Приморский,Проспект Просвещения,19.8,,,0,12,25,unknown,unknown,flat,,5600000
Санкт-Петербург,Приморский,Комендантский проспект,22.7,,,0,13,24,unknown,unknown,flat,,5990000
Санкт-Петербург,Приморский,Комендантский проспект,25.3,,,0,18,20,unknown,unknown,flat,,6099888
Санкт-Петербург,Приморский,Комендантский проспект,24.5,,,0,1,25,unknown,unknown,flat,,6150000
Санкт-Петербург,Приморский,Комендантский проспект,21.4,,,0,9,12,unknown,unknown,flat,,6190000
Санкт-Петербург,Приморский,Комендантский проспект,24.1,,,0,20,24,unknown,unknown,flat,,6650000
Санкт-Петербург,Приморский,Комендантский проспект,19.5,,,0,10,13,unknown,unknown,flat,,6790000
Санкт-Петербург,Приморский,Комендантский проспект,28.2,,,0,9,21,unknown,unknown,flat,,6800000
Санкт-Петербург,Приморский,Комендантский проспект,22.7,,,0,2,13,unknown,unknown,flat,,6900000
Санкт-Петербург,Приморский,Комендантский проспект,22.9,,,0,2,19,unknown,unknown,flat,,6990000
Санкт-Петербург,Приморский,Беговая,26.7,,,0,3,23,unknown,unknown,flat,,7030627
Санкт-Петербург,Приморский,Старая Деревня,25.5,,,0,13,22,unknown,unknown,flat,,7790000
Санкт-Петербург,Приморский,Беговая,32.8,,,1,2,13,unknown,unknown,flat,,7799000
Санкт-Петербург,Приморский,Комендантский проспект,25,,,0,4,25,unknown,unknown,flat,,7898257
Санкт-Петербург,Приморский,Комендантский проспект,33.3,,,1,4,10,unknown,unknown,flat,,7950000
Санкт-Петербург,Приморский,Комендантский проспект,34,,,1,7,24,unknown,unknown,flat,,8500000
Санкт-Петербург,Приморский,Комендантский проспект,34,,,1,7,24,unknown,unknown,flat,,8500000
Санкт-Петербург,Приморский,Старая Деревня,24.7,,,0,19,25,unknown,unknown,flat,,8500000
Санкт-Петербург,Приморский,Пионерская,32.1,,,1,3,25,unknown,unknown,flat,,8700000
Санкт-Петербург,Приморский,Пионерская,44.9,,,2,5,5,unknown,unknown,flat,,8799999
Санкт-Петербург,Приморский,Комендантский проспект,35.6,,,1,2,24,unknown,unknown,flat,,8800000
Санкт-Петербург,Приморский,Беговая,41.4,,,1,3,4,unknown,unknown,flat,,8834000
Санкт-Петербург,Приморский,Беговая,41.4,,,1,3,4,unknown,unknown,flat,,8834000
Санкт-Петербург,Приморский,Проспект Просвещения,32.8,,,0,9,12,unknown,unknown,flat,,9200000
Санкт-Петербург,Приморский,Пионерская,60,,,3,9,9,unknown,unknown,flat,,9790000
Санкт-Петербург,Приморский,Комендантский проспект,52.2,,,2,6,12,unknown,unknown,flat,,10500000
Санкт-Петербург,Приморский,Комендантский проспект,38.9,,,1,12,13,unknown,unknown,flat,,10590000
Санкт-Петербург,Приморский,Комендантский проспект,38.9,,,1,12,13,unknown,unknown,flat,,10590000
Санкт-Петербург,Приморский,Беговая,41.1,,,1,5,25,unknown,unknown,flat,,10700000
Санкт-Петербург,Приморский,Беговая,41.1,,,1,5,25,unknown,unknown,flat,,10700000
Санкт-Петербург,Приморский,Комендантский проспект,51.9,,,2,6,10,unknown,unknown,flat,,10800000
Санкт-Петербург,Приморский,Комендантский проспект,59,,,2,11,13,unknown,unknown,flat,,12200000
Санкт-Петербург,Приморский,Озерки,79.7,,,3,1,12,unknown,unknown,flat,,13750000
Санкт-Петербург,Приморский,Проспект Просвещения,56.8,,,2,10,25,unknown,unknown,flat,,14200000
Санкт-Петербург,Приморский,Проспект Просвещения,54.34,,,2,2,7,unknown,unknown,flat,,14822920
Санкт-Петербург,Приморский,Комендантский проспект,79.4,,,3,1,16,unknown,unknown,flat,,14950000
Санкт-Петербург,Приморский,Проспект Просвещения,44.3,,,1,9,25,unknown,unknown,flat,,14990000
Санкт-Петербург,Приморский,Проспект Просвещения,66,,,2,6,25,unknown,unknown,flat,,15500000
Санкт-Петербург,Приморский,Беговая,63.41,,,3,5,23,unknown,unknown,flat,,16527182
Санкт-Петербург,Приморский,Беговая,82.9,,,3,1,4,unknown,unknown,flat,,17424000
Санкт-Петербург,Приморский,Черная речка,78.6,,,3,3,5,unknown,unknown,flat,,17500000
Санкт-Петербург,Приморский,Комендантский проспект,78.4,,,3,11,12,unknown,unknown,flat,,17500000
Санкт-Петербург,Приморский,Комендантский проспект,67.4,,,2,13,25,unknown,unknown,flat,,17900000
Санкт-Петербург,Приморский,Черная речка,64.26,,,2,2,10,unknown,unknown,flat,,24063000
Санкт-Петербург,Приморский,Черная речка,64.26,,,2,2,10,unknown,unknown,flat,,24063000
Санкт-Петербург,Приморский,Беговая,67.7,,,2,21,26,unknown,unknown,flat,,26000000
Санкт-Петербург,Приморский,Черная речка,62.2,,,2,7,10,unknown,unknown,flat,,32000000
Санкт-Петербург,Приморский,Лесная,80,,,3,7,14,unknown,unknown,flat,,36900000
Санкт-Петербург,Приморский,Черная речка,83,,,3,11,12,unknown,unknown,flat,,39600000
Санкт-Петербург,Пушкинский,Шушары,19.8,,,0,1,10,unknown,unknown,flat,,3330756
Санкт-Петербург,Пушкинский,Московская,44.8,,,2,3,5,unknown,unknown,flat,,5130000
Санкт-Петербург,Пушкинский,Шушары,44,,,1,2,7,unknown,unknown,flat,,5199000
Санкт-Петербург,Пушкинский,Купчино,23,,,0,15,18,unknown,unknown,flat,,5400000
Санкт-Петербург,Пушкинский,Звездная,28.6,,,0,18,23,unknown,unknown,flat,,5800000
Санкт-Петербург,Пушкинский,Купчино,30,,,1,3,5,unknown,unknown,flat,,5990000
Санкт-Петербург,Пушкинский,Звездная,26.44,,,0,5,12,unknown,unknown,flat,,6000000
Санкт-Петербург,Пушкинский,Звездная,24,,,0,8,10,unknown,unknown,flat,,6500000
Санкт-Петербург,Пушкинский,Купчино,56,,,3,4,5,unknown,unknown,flat,,6850000
Санкт-Петербург,Пушкинский,Шушары,35.5,,,0,4,4,unknown,unknown,flat,,6900000
Санкт-Петербург,Пушкинский,Шушары,82.9,,,3,9,9,unknown,unknown,flat,,10097000
Санкт-Петербург,Пушкинский,Шушары,82.9,,,3,9,9,unknown,unknown,flat,,10097000
Санкт-Петербург,Пушкинский,Купчино,55.4,,,2,4,5,unknown,unknown,flat,,14000000
Санкт-Петербург,Пушкинский,Купчино,66.1,,,3,3,4,unknown,unknown,flat,,17150967
Санкт-Петербург,Уютная квартира в Московском еСтудия,unknown,26.4,,,0,9,19,unknown,unknown,flat,,7990000
Санкт-Петербург,Фрунзенский,Проспект Славы,32,,,1,1,9,unknown,unknown,flat,,6900000
Санкт-Петербург,Фрунзенский,Купчино,36.6,,,1,6,14,unknown,unknown,flat,,8670000
Санкт-Петербург,Фрунзенский,Купчино,50.2,,,2,8,10,unknown,unknown,flat,,8900000
Санкт-Петербург,Фрунзенский,Проспект Славы,46.3,,,2,8,9,unknown,unknown,flat,,10850000
Санкт-Петербург,Фрунзенский,Проспект Славы,40.3,,,1,4,25,unknown,unknown,flat,,11000000
Санкт-Петербург,Фрунзенский,Проспект Славы,44.5,,,2,2,5,unknown,unknown,flat,,11700000
Санкт-Петербург,Фрунзенский,Проспект Славы,56.7,,,2,8,17,unknown,unknown,flat,,13450000
Санкт-Петербург,Фрунзенский,Обводный канал,39.3,,,1,5,12,unknown,unknown,flat,,13932478
Санкт-Петербург,Фрунзенский,Обводный канал,49.4,,,2,2,12,unknown,unknown,flat,,17173119
Санкт-Петербург,Фрунзенский,Обводный канал,84.7,,,3,3,12,unknown,unknown,flat,,23647054
Санкт-Петербург,Фрунзенский,Обводный канал,57,,,2,6,11,unknown,unknown,flat,,27500000
Санкт-Петербург,Центральный,Владимирская,19.56,,,0,3,6,unknown,unknown,flat,,4250000
